index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
37294,505,0,kp3_animal0,STS_GCN,type-STS_GCN_mu_sigma-False,17.06520260716401,MPJPE,15.0
37295,505,0,kp3_animal0,STS_GCN,type-STS_GCN_mu_sigma-False,0.26666666666666666,PCK@0.01,15.0
37296,505,0,kp3_animal0,ST_GCN,type-ST_GCN_mu_sigma-False,9.762776879801745,RMSE,15.0
37297,505,0,kp3_animal0,ST_GCN,type-ST_GCN_mu_sigma-False,9.441944669268363,MPJPE,15.0
37298,505,0,kp3_animal0,ST_GCN,type-ST_GCN_mu_sigma-False,0.4,PCK@0.01,15.0
37299,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,7.537718670711256,RMSE,15.0
37300,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,6.842407198715292,MPJPE,15.0
37301,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,0.7333333333333333,PCK@0.01,15.0
37302,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,0.034915287970783956,mean_uncertainty,15.0
37303,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,0.03862571670528762,max_uncertainty,15.0
37304,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,15.0
37305,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,0.0,coverage_2sigma,15.0
37306,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,9.920664686480212,RMSE,15.0
37307,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,8.597289500910858,MPJPE,15.0
37308,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.6,PCK@0.01,15.0
37309,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.05551230108666851,mean_uncertainty,15.0
37310,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.06774997744820858,max_uncertainty,15.0
37311,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,15.0
37312,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.018518518518518517,coverage_2sigma,15.0
37313,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,9.828191226886196,RMSE,15.0
37314,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,8.304612386866882,MPJPE,15.0
37315,505,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,0.7333333333333333,PCK@0.01,15.0
37316,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,7.279612768340531,RMSE,15.0
37317,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,6.184305183674169,MPJPE,15.0
37318,505,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,0.8,PCK@0.01,15.0
37319,505,0,kp3_animal0,linear_interp,linear_interp,22.223223569667685,RMSE,15.0
37320,505,0,kp3_animal0,linear_interp,linear_interp,21.731941870363023,MPJPE,15.0
37321,505,0,kp3_animal0,linear_interp,linear_interp,0.06666666666666667,PCK@0.01,15.0
37322,505,1,kp5_animal1_x,TCN,type-TCN_mu_sigma-False,11.279447535193954,RMSE,12.0
37323,505,1,kp5_animal1_x,TCN,type-TCN_mu_sigma-False,9.00472753740427,MPJPE,12.0
37324,505,1,kp5_animal1_x,TCN,type-TCN_mu_sigma-False,0.5833333333333334,PCK@0.01,12.0
37325,505,1,kp5_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,15.634487128313948,RMSE,12.0
37326,505,1,kp5_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,15.288345949142789,MPJPE,12.0
37327,505,1,kp5_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,0.08333333333333333,PCK@0.01,12.0
37328,505,1,kp5_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,10.371665550412759,RMSE,12.0
37329,505,1,kp5_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,9.831531252225204,MPJPE,12.0
37330,505,1,kp5_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,0.5833333333333334,PCK@0.01,12.0
37331,505,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-True,7.778984841339784,RMSE,12.0
